timestamp,subject_id,source,x,y,z,value,label
2025-09-19 19:22:39,subject_1,accelerometer,0.34459498909797665,0.5238095065325189,0.4136448781535871,1.6063390964031294,active
2025-09-19 19:22:40,subject_1,accelerometer,0.3595727057377156,0.5357576074802779,0.7338868033791355,0.0,active
2025-09-19 19:22:41,subject_1,accelerometer,0.48351482266222817,0.6684722149374025,0.58828834730341,0.0,active
2025-09-19 19:22:42,subject_1,accelerometer,0.551940940567338,0.5674298787511054,0.54821744168554,0.0,active
2025-09-19 19:22:43,subject_1,accelerometer,0.4792354157197096,0.4061538332181549,0.5657031577317302,0.0,active
2025-09-19 19:22:44,subject_1,accelerometer,0.5261293298201553,0.5835444143299608,0.4681736405192796,0.0,active
2025-09-19 19:22:45,subject_1,accelerometer,0.6378159651127551,0.432324880031116,0.5222509379898802,0.9164430604465938,active
2025-09-19 19:22:46,subject_1,accelerometer,0.3763747170955282,0.4685772083523426,0.3952153762919577,0.0,rest
2025-09-19 19:22:47,subject_1,accelerometer,0.3205264279570017,0.47463850042245587,0.6625168439660309,0.0,active
2025-09-19 19:22:48,subject_1,accelerometer,0.5255125585370397,0.3647208360124469,0.6733885200193996,0.0,active
2025-09-19 19:22:49,subject_1,accelerometer,0.49217150846238794,0.5415363260094784,0.5348728445904021,0.0,active
2025-09-19 19:22:50,subject_1,accelerometer,0.3842989546855567,0.5825068680504628,0.5188001617250441,0.6973724661585352,active
2025-09-19 19:22:51,subject_1,accelerometer,0.43491129453375693,0.5587313628791,0.46396823427100753,0.0,active
2025-09-19 19:22:52,subject_1,accelerometer,0.6183689089558962,0.5589605493846598,0.3738318380158714,0.0,active
2025-09-19 19:22:53,subject_1,accelerometer,0.48492449522543096,0.4086617210869374,0.6156283674788348,0.0,active
2025-09-19 19:22:54,subject_1,accelerometer,0.7047181618968401,0.5121882501274846,0.2969764241095625,0.0,active
2025-09-19 19:22:55,subject_1,accelerometer,0.39659201982464365,0.410595089388892,0.5871387893425841,0.0,active
2025-09-19 19:22:56,subject_1,accelerometer,0.5731342082282599,0.37420620418968786,0.3547924371024903,0.0,active
2025-09-19 19:22:57,subject_1,accelerometer,0.4653644623851838,0.6429863366618171,0.40404369792490846,0.0,active
2025-09-19 19:22:58,subject_1,accelerometer,0.590010591174658,0.6369043638146162,0.47357222748775224,0.0,active
2025-09-19 19:22:59,subject_1,accelerometer,0.5403786694626918,0.4781238411133932,0.4750435132216263,0.0,active
2025-09-19 19:23:00,subject_1,accelerometer,0.6391010960355074,0.48512901434895195,0.5443120311880767,0.0,active
2025-09-19 19:23:01,subject_1,accelerometer,0.6791366173484839,0.6191902322400955,0.4035393739739154,0.0,active
2025-09-19 19:23:02,subject_1,accelerometer,0.6938506340396617,0.39756094614986126,0.6125087563142283,0.0,active
2025-09-19 19:23:03,subject_1,accelerometer,0.6080316292216221,0.5406332934303624,0.42854988018506834,0.0,active
2025-09-19 19:23:04,subject_1,accelerometer,0.37380244037559995,0.4216296740307594,0.6056071722862317,0.0,active
2025-09-19 19:23:05,subject_1,accelerometer,0.5673003767710985,0.3784927753243068,0.5987026432128549,0.0,active
2025-09-19 19:23:06,subject_1,accelerometer,0.4327161417079909,0.36574844592871464,0.3107649393287869,0.0,rest
2025-09-19 19:23:07,subject_1,accelerometer,0.49439297431163,0.5676758538838055,0.4679881623536626,0.0,active
2025-09-19 19:23:08,subject_1,accelerometer,0.5454613104475495,0.6976846874981312,0.6522403182469141,0.0,active
2025-09-19 19:23:09,subject_1,accelerometer,0.5769372483240416,0.48767793190121356,0.5557770397064424,0.0,active
2025-09-19 19:23:10,subject_1,accelerometer,0.5733620901960138,0.5810972374363254,0.34280389419325313,0.0,active
2025-09-19 19:23:11,subject_1,accelerometer,0.5931395923356443,0.4721241294038497,0.5191978956427835,0.0,active
2025-09-19 19:23:12,subject_1,accelerometer,0.4586111812777793,0.7500900099673976,0.4514321388550513,0.0,active
2025-09-19 19:23:13,subject_1,accelerometer,0.4403945015150172,0.5160605429819812,0.39154098844347623,0.0,active
2025-09-19 19:23:14,subject_1,accelerometer,0.5679594956314962,0.48720887693087767,0.3329296160617794,0.0,active
2025-09-19 19:23:15,subject_1,accelerometer,0.4768180260906098,0.48035866859950926,0.3994835506545845,0.0,rest
2025-09-19 19:23:16,subject_1,accelerometer,0.5567925966416283,0.35268211566818575,0.34732973105165854,0.0,active
2025-09-19 19:23:17,subject_1,accelerometer,0.5100467095404602,0.4976327294901472,0.47260848770190483,0.0,active
2025-09-19 19:23:18,subject_1,accelerometer,0.5173940052672006,0.38221019621279095,0.33618754504694803,0.0,active
2025-09-19 19:23:19,subject_1,accelerometer,0.5524733341187653,0.5100258132917355,0.7084151489617736,0.0,active
2025-09-19 19:23:20,subject_1,accelerometer,0.47550230574288643,0.5673042093169948,0.4775551944901502,0.0,active
2025-09-19 19:23:21,subject_1,accelerometer,0.39717968212966315,0.5933794676126929,0.5987174582067094,0.0,active
2025-09-19 19:23:22,subject_1,accelerometer,0.7622292920752077,0.38715469371507205,0.45095185504947455,0.0,active
2025-09-19 19:23:23,subject_1,accelerometer,0.49734191764578906,0.48547770284937886,0.6141623296038143,0.0,active
2025-09-19 19:23:24,subject_1,accelerometer,0.5858672178616695,0.6131306817773123,0.3640329099105122,0.0,active
2025-09-19 19:23:25,subject_1,accelerometer,0.596658804264854,0.5535786577490055,0.47644247902061676,1.4107655299918442,active
2025-09-19 19:23:26,subject_1,accelerometer,0.6306223780487139,0.6246502929708382,0.5064302027755431,0.0,active
2025-09-19 19:23:27,subject_1,accelerometer,0.6763785595945355,0.5998126187480448,0.43366162018556104,0.0,active
2025-09-19 19:23:28,subject_1,accelerometer,0.3902794219829489,0.6627495065369888,0.5949086883366552,0.0,active
2025-09-19 19:23:29,subject_1,accelerometer,0.6155201283508815,0.5326089604570721,0.5387251147393032,0.0,active
2025-09-19 19:23:30,subject_1,accelerometer,0.369632437187005,0.6190552425773929,0.61306437148511,0.0,active
2025-09-19 19:23:31,subject_1,accelerometer,0.7145464430671162,0.5986669840919788,0.6023115983849339,0.0,active
2025-09-19 19:23:32,subject_1,accelerometer,0.4360064635663103,0.4292301802886961,0.5175547625118958,0.0,active
2025-09-19 19:23:33,subject_1,accelerometer,0.6373356712300768,0.5483929574268535,0.6157054413567331,0.0,active
2025-09-19 19:23:34,subject_1,accelerometer,0.553565238877062,0.6236502963843048,0.5414531749932511,0.0,active
2025-09-19 19:23:35,subject_1,accelerometer,0.4645231644136282,0.3647077446381345,0.5216981664438518,0.0,active
2025-09-19 19:23:36,subject_1,accelerometer,0.4425043532779619,0.6012074295365339,0.4324112922552106,0.0,active
2025-09-19 19:23:37,subject_1,accelerometer,0.4216902713000039,0.6709198674569266,0.6023007673997048,0.0,active
2025-09-19 19:23:38,subject_1,accelerometer,0.5336737565081926,0.44762584904016267,0.43241464469919433,0.0,active
2025-09-19 19:23:39,subject_1,accelerometer,0.6030540374285379,0.5094456528669157,0.30449137787096003,1.3549371872673919,active
2025-09-19 19:23:40,subject_1,accelerometer,0.6086024786988399,0.5037839219590096,0.44931092740133866,0.0,active
2025-09-19 19:23:41,subject_1,accelerometer,0.5386652419268642,0.4710605544018553,0.26787123954488035,0.0,active
2025-09-19 19:23:42,subject_1,accelerometer,0.5035568733394581,0.39658282101170694,0.48787778999375625,0.7625621722024567,active
2025-09-19 19:23:43,subject_1,accelerometer,0.29594898294507316,0.44248987211785884,0.5596151009880662,0.0,active
2025-09-19 19:23:44,subject_1,accelerometer,0.49014156167411,0.4741916366829176,0.3196277355852566,0.0,rest
2025-09-19 19:23:45,subject_1,accelerometer,0.6053966743385893,0.43717631498522813,0.3754555187074272,0.0,active
2025-09-19 19:23:46,subject_1,accelerometer,0.6006242292858252,0.726107195743074,0.5117333551257879,0.0,active
2025-09-19 19:23:47,subject_1,accelerometer,0.4922903220719619,0.6320467721131335,0.5341217996312647,0.0,active
2025-09-19 19:23:48,subject_1,accelerometer,0.6208630838890072,0.45909570502730485,0.5160692087045645,0.0,active
2025-09-19 19:23:49,subject_1,accelerometer,0.46514700582043966,0.3961777410491428,0.6717103628467603,0.0,active
2025-09-19 19:23:50,subject_1,accelerometer,0.3691539431131697,0.637271724869796,0.4718523671809839,0.0,active
2025-09-19 19:23:51,subject_1,accelerometer,0.6243034867283825,0.4108802665683518,0.4407053799092634,0.0,active
2025-09-19 19:23:52,subject_1,accelerometer,0.46249344678794757,0.6447845609153353,0.4228770251994179,0.0,active
2025-09-19 19:23:53,subject_1,accelerometer,0.415747607987827,0.589348296310749,0.55249361998747,0.0,active
2025-09-19 19:23:54,subject_1,accelerometer,0.48648800253727326,0.4791027431167683,0.38278901820566036,0.0,rest
2025-09-19 19:23:55,subject_1,accelerometer,0.38019266712844735,0.40721814489506136,0.505466495740126,0.0,active
2025-09-19 19:23:56,subject_1,accelerometer,0.638406502639244,0.5701571666217506,0.5865496540678752,0.0,active
2025-09-19 19:23:57,subject_1,accelerometer,0.630702064567906,0.49117863772985676,0.4259008958212667,0.0,active
2025-09-19 19:23:58,subject_1,accelerometer,0.4787083857197798,0.6040606206425364,0.44976600698857117,0.0,active
2025-09-19 19:23:59,subject_1,accelerometer,0.5519051524141727,0.679628253785633,0.5416768114485898,0.0,active
2025-09-19 19:24:00,subject_1,accelerometer,0.5952363735014025,0.5119602124794312,0.5333758483765944,0.0,active
2025-09-19 19:24:01,subject_1,accelerometer,0.5004267092190974,0.4974801147672484,0.3164689276025836,0.0,active
2025-09-19 19:24:02,subject_1,accelerometer,0.5313822774066798,0.7495398030856326,0.4548534343395232,0.0,active
2025-09-19 19:24:03,subject_1,accelerometer,0.41713102047977696,0.646543393187757,0.39299037805505815,0.0,active
2025-09-19 19:24:04,subject_1,accelerometer,0.4973773707055846,0.5572076264044903,0.49266569910892843,0.0,active
2025-09-19 19:24:05,subject_1,accelerometer,0.46888488000495554,0.35303393994712207,0.6184319558966205,0.0,active
2025-09-19 19:24:06,subject_1,accelerometer,0.44547171350027426,0.37152096283098024,0.266569487749177,0.0,rest
2025-09-19 19:24:07,subject_1,accelerometer,0.467794659904373,0.4782068992095816,0.45435571541133524,0.0,rest
2025-09-19 19:24:08,subject_1,accelerometer,0.534850491498322,0.570805425800172,0.582483631989222,0.8983612493230472,active
2025-09-19 19:24:09,subject_1,accelerometer,0.8154528745597736,0.5134204420608329,0.49298350676578606,0.0,active
2025-09-19 19:24:10,subject_1,accelerometer,0.5675018681771841,0.38607589726469216,0.707771295279553,0.0,active
2025-09-19 19:24:11,subject_1,accelerometer,0.4266897465751254,0.5952377271960959,0.4765337622798442,0.0,active
2025-09-19 19:24:12,subject_1,accelerometer,0.40950794932745904,0.7905799044702392,0.4437613519023411,0.0,active
2025-09-19 19:24:13,subject_1,accelerometer,0.4937348420930315,0.4945044584101397,0.392707603090632,0.0,rest
2025-09-19 19:24:14,subject_1,accelerometer,0.23598951453959416,0.4160786332270715,0.5142358817078804,0.0,active
2025-09-19 19:24:15,subject_1,accelerometer,0.6555260920294653,0.5253872285631542,0.6206725913142167,0.8001580983522083,active
2025-09-19 19:24:16,subject_1,accelerometer,0.5445542896863068,0.4003079009186088,0.6563640665824192,0.0,active
2025-09-19 19:24:17,subject_1,accelerometer,0.5077284630095141,0.2773240442648178,0.2790401804917795,0.0,active
2025-09-19 19:24:18,subject_1,accelerometer,0.5105969875055671,0.4683917270615163,0.42443867399565605,0.0,active
2025-09-19 19:24:19,subject_1,accelerometer,0.518279009107912,0.2966584617961573,0.49532759254369557,0.0,active
2025-09-19 19:24:20,subject_1,accelerometer,0.7042270715382867,0.4183660129110477,0.5382361790567607,0.0,active
2025-09-19 19:24:21,subject_1,accelerometer,0.550040862607796,0.4184073585521361,0.6375521198645837,0.0,active
2025-09-19 19:24:22,subject_1,accelerometer,0.4510674932547071,0.2644389865933618,0.4372515827332331,0.0,rest
2025-09-19 19:24:23,subject_1,accelerometer,0.525544473800445,0.421767393847534,0.5161886672923078,0.0,active
2025-09-19 19:24:24,subject_1,accelerometer,0.3987882374352036,0.4901848967957844,0.5156736158599942,0.0,active
2025-09-19 19:24:25,subject_1,accelerometer,0.4819695629083109,0.5448057677501749,0.6882908035438758,0.0,active
2025-09-19 19:24:26,subject_1,accelerometer,0.5955442244188576,0.6493505256315318,0.5322700909092976,0.0,active
2025-09-19 19:24:27,subject_1,accelerometer,0.540896023538827,0.5488035031640482,0.5055993722488303,0.0,active
2025-09-19 19:24:28,subject_1,accelerometer,0.48157262057602135,0.5223190982107132,0.6253412493747941,0.0,active
2025-09-19 19:24:29,subject_1,accelerometer,0.5150793808432599,0.4201324986790761,0.4416482945535693,0.0,active
2025-09-19 19:24:30,subject_1,accelerometer,0.5237155269795265,0.4690631939478689,0.7131878768624779,0.0,active
2025-09-19 19:24:31,subject_1,accelerometer,0.5385491206744537,0.573508216501609,0.6807394418324586,0.0,active
2025-09-19 19:24:32,subject_1,accelerometer,0.505378414081593,0.5455746604038276,0.49571802998722303,0.0,active
2025-09-19 19:24:33,subject_1,accelerometer,0.4248541683871253,0.5974067297814762,0.47485822142101336,0.0,active
2025-09-19 19:24:34,subject_1,accelerometer,0.4793529937211305,0.5463281013206146,0.5383003009343439,0.0,active
2025-09-19 19:24:35,subject_1,accelerometer,0.5323561462527315,0.6223289212687356,0.3544997590325005,0.0,active
2025-09-19 19:24:36,subject_1,accelerometer,0.6965008771440144,0.4847923441954492,0.42227271832598423,0.0,active
2025-09-19 19:24:37,subject_1,accelerometer,0.5830861549095063,0.531669726121817,0.40926128265558104,0.0,active
2025-09-19 19:24:38,subject_1,accelerometer,0.5490071299701323,0.5621503950314196,0.3664329740193025,0.0,active
2025-09-19 19:24:39,subject_1,accelerometer,0.3669912223973083,0.5243133220644018,0.4168510358042401,0.0,active
2025-09-19 19:24:40,subject_1,accelerometer,0.3803108894723224,0.40534201706491546,0.585506884115772,0.0,active
2025-09-19 19:24:41,subject_1,accelerometer,0.36459254889493736,0.5090224782325428,0.4911049451666734,0.0,active
2025-09-19 19:24:42,subject_1,accelerometer,0.504544143024884,0.5433857365442664,0.5073685068674056,0.5738941997432483,active
2025-09-19 19:24:43,subject_1,accelerometer,0.489253160835402,0.4666113664382178,0.5293753916615833,0.0,active
2025-09-19 19:24:44,subject_1,accelerometer,0.3771364798547742,0.2500585355310088,0.758383837726873,0.0,active
2025-09-19 19:24:45,subject_1,accelerometer,0.4288420303969756,0.48538310885487107,0.5062566356369715,0.0,active
2025-09-19 19:24:46,subject_1,accelerometer,0.30482074698646094,0.49464554895964835,0.48144408835254965,0.0,rest
2025-09-19 19:24:47,subject_1,accelerometer,0.5743159628582495,0.35906514672705114,0.4136068269337551,0.0,active
2025-09-19 19:24:48,subject_1,accelerometer,0.39107590896977906,0.40896284574309805,0.5731849492417315,0.0,active
2025-09-19 19:24:49,subject_1,accelerometer,0.4299431767668653,0.7622384793402222,0.5125746307281132,0.0,active
2025-09-19 19:24:50,subject_1,accelerometer,0.6580232578404612,0.34580918882062256,0.33843741509924097,0.0,active
2025-09-19 19:24:51,subject_1,accelerometer,0.5220059306789051,0.39791285831857487,0.37061943710374073,0.0,active
2025-09-19 19:24:52,subject_1,accelerometer,0.5413733675008889,0.4318578661737997,0.46037730157110446,0.0,active
2025-09-19 19:24:53,subject_1,accelerometer,0.6848381962190346,0.6059756635949084,0.442467590802957,0.0,active
2025-09-19 19:24:54,subject_1,accelerometer,0.6113718889867854,0.5096195997714734,0.42472091397002076,0.0,active
2025-09-19 19:24:55,subject_1,accelerometer,0.4569866758993948,0.69852121932186,0.5376897389153682,0.0,active
2025-09-19 19:24:56,subject_1,accelerometer,0.6184803158996492,0.5271139793773818,0.4419122297635829,0.0,active
2025-09-19 19:24:57,subject_1,accelerometer,0.38257061269060183,0.484990803549723,0.6210424507010739,0.0,active
2025-09-19 19:24:58,subject_1,accelerometer,0.38172566877973607,0.5209198639825425,0.6241809105663582,1.7345381874580745,active
2025-09-19 19:24:59,subject_1,accelerometer,0.4637660346132847,0.516688433773309,0.6029605767196228,0.0,active
2025-09-19 19:25:00,subject_1,accelerometer,0.5547959879986145,0.6054562655056662,0.4665329868883742,0.0,active
2025-09-19 19:25:01,subject_1,accelerometer,0.5052898205306928,0.4799514507548631,0.5807833196107145,0.0,active
2025-09-19 19:25:02,subject_1,accelerometer,0.5518538503998199,0.6776737716169898,0.2708192211674252,0.0,active
2025-09-19 19:25:03,subject_1,accelerometer,0.4966555304565349,0.4966734098064588,0.7435990975925665,0.0,active
2025-09-19 19:25:04,subject_1,accelerometer,0.6395683480521928,0.6687913150235258,0.5039296029388168,0.0,active
2025-09-19 19:25:05,subject_1,accelerometer,0.5969495311224562,0.4736773506133921,0.42427367687038636,0.0,active
2025-09-19 19:25:06,subject_1,accelerometer,0.5298738914392888,0.34702007194226814,0.35848317298646903,0.0,active
2025-09-19 19:25:07,subject_1,accelerometer,0.6045918027472901,0.5532117726772907,0.4021033877108559,0.0,active
2025-09-19 19:25:08,subject_1,accelerometer,0.34243269269116616,0.673599283616818,0.3911586945400647,0.0,active
2025-09-19 19:25:09,subject_1,accelerometer,0.7561877708471576,0.6435000639583429,0.7034297527036529,0.0,active
2025-09-19 19:25:10,subject_1,accelerometer,0.519493516916588,0.5615838606521717,0.4875589526562128,0.0,active
2025-09-19 19:25:11,subject_1,accelerometer,0.3663468313145646,0.7095575065920942,0.51171221400249,0.0,active
2025-09-19 19:25:12,subject_1,accelerometer,0.5595367990374697,0.392205210742518,0.4614469547491646,0.0,active
2025-09-19 19:25:13,subject_1,accelerometer,0.5011029738592051,0.48620111720244397,0.3920376233604017,0.0,active
2025-09-19 19:25:14,subject_1,accelerometer,0.4258332801984429,0.5976420173323507,0.6843748804962855,0.0,active
2025-09-19 19:25:15,subject_1,accelerometer,0.47468524364153225,0.4042375372751952,0.4988665634724173,0.0,rest
2025-09-19 19:25:16,subject_1,accelerometer,0.444730590684683,0.4959995910404197,0.5510451656533889,0.0,active
2025-09-19 19:25:17,subject_1,accelerometer,0.42658298162622243,0.4309133957440384,0.5452386660791185,0.0,active
2025-09-19 19:25:18,subject_1,accelerometer,0.5752019113268549,0.5931884625925414,0.5938689145366653,0.0,active
2025-09-19 19:25:19,subject_1,accelerometer,0.5379101317585369,0.38904059860142676,0.6297253589257552,0.0,active
2025-09-19 19:25:20,subject_1,accelerometer,0.6511685846431022,0.4612545351408246,0.5928831494059157,0.5084569293760024,active
2025-09-19 19:25:21,subject_1,accelerometer,0.28758930293660045,0.4064456519315761,0.57917746975272,0.0,active
2025-09-19 19:25:22,subject_1,accelerometer,0.5305473665463408,0.39564477602140996,0.40822751586719963,0.0,active
2025-09-19 19:25:23,subject_1,accelerometer,0.4476970470948689,0.3060070425016368,0.5360112505372585,0.0,active
2025-09-19 19:25:24,subject_1,accelerometer,0.4823166144819247,0.5488972600052942,0.5075929697859031,0.0,active
2025-09-19 19:25:25,subject_1,accelerometer,0.5119541111731617,0.5204610814286638,0.2995011662584952,0.0,active
2025-09-19 19:25:26,subject_1,accelerometer,0.5552388152627608,0.4623527736171159,0.6027003568189395,0.0,active
2025-09-19 19:25:27,subject_1,accelerometer,0.4497868488010329,0.5337626737650836,0.5127834570258786,0.0,active
2025-09-19 19:25:28,subject_1,accelerometer,0.55457011180027,0.5081380085525935,0.5038763844466899,0.0,active
2025-09-19 19:25:29,subject_1,accelerometer,0.41361848278055274,0.5314207441205359,0.6287408303189067,0.0,active
2025-09-19 19:25:30,subject_1,accelerometer,0.5464153883895387,0.4168454566044261,0.38201085685720026,0.0,active
2025-09-19 19:25:31,subject_1,accelerometer,0.665319066150503,0.47217882465600547,0.6301488857963397,0.0,active
2025-09-19 19:25:32,subject_1,accelerometer,0.36954181184011603,0.4223943395829017,0.41998105743852693,0.0,rest
2025-09-19 19:25:33,subject_1,accelerometer,0.34768019793920985,0.6398666760104903,0.5901607434096325,0.0,active
2025-09-19 19:25:34,subject_1,accelerometer,0.41484604926049784,0.3388172907720435,0.5661821818484679,0.0,active
2025-09-19 19:25:35,subject_1,accelerometer,0.6108467656226398,0.6911821548182151,0.5630356852328393,0.0,active
2025-09-19 19:25:36,subject_1,accelerometer,0.5446689673504161,0.41313299763683653,0.5414011263275272,0.0,active
2025-09-19 19:25:37,subject_1,accelerometer,0.5456176471075279,0.3933684456451285,0.5895875467718731,0.0,active
